MESH_ID	Dict_MESH
D020138	{'D009358': 4, 'D030342': 3, 'D008661': 2, 'D000592': 1, 'D020138': 0, 'D009750': 3, 'D008659': 2, 'D008286': 1, 'D009748': 5, 'D044342': 4, 'D003677': 3, 'D001361': 2, 'D014804': 1}
D020139	{'D009140': 2, 'D009139': 1, 'D020139': 0, 'D009358': 3, 'D000013': 2, 'D013568': 4, 'D020763': 3, 'D006547': 2, 'D046449': 1}
D020145	{'D002318': 4, 'D014652': 3, 'D002561': 2, 'D020144': 1, 'D020145': 0, 'D020300': 2, 'D002543': 1, 'D013568': 5, 'D010335': 4, 'D006470': 3, 'D009422': 5, 'D002493': 4, 'D001927': 3, 'D001480': 2}
D020151	{'D006425': 3, 'D006402': 2, 'D001778': 2, 'D025861': 1, 'D020151': 0, 'D001796': 1, 'D019851': 1, 'D009358': 3, 'D030342': 2}
D020152	{'D006425': 3, 'D006402': 2, 'D001778': 2, 'D025861': 1, 'D020152': 0, 'D001796': 1, 'D019851': 1, 'D009358': 3, 'D030342': 2}
D020158	{'D009422': 5, 'D002493': 4, 'D001927': 3, 'D001928': 2, 'D020739': 1, 'D020158': 0, 'D009358': 4, 'D030342': 3, 'D008661': 2, 'D000592': 1, 'D009750': 4, 'D008659': 3}
D020159	{'D009422': 6, 'D002493': 5, 'D001927': 4, 'D001928': 3, 'D020739': 2, 'D056806': 1, 'D020159': 0, 'D009358': 5, 'D030342': 4, 'D008661': 3, 'D000592': 2, 'D009750': 5, 'D008659': 4}
D020162	{'D009422': 6, 'D002493': 5, 'D001927': 4, 'D001928': 3, 'D020739': 2, 'D056806': 1, 'D020162': 0, 'D009358': 5, 'D030342': 4, 'D008661': 3, 'D000592': 2, 'D009750': 5, 'D008659': 4}
D020163	{'D009422': 6, 'D002493': 5, 'D001927': 4, 'D001928': 3, 'D020739': 2, 'D056806': 1, 'D020163': 0, 'D009358': 3, 'D030342': 2, 'D040181': 1, 'D008661': 3, 'D000592': 2, 'D009750': 5, 'D008659': 4}
D020165	{'D009422': 6, 'D002493': 5, 'D001927': 4, 'D001928': 3, 'D020739': 2, 'D056806': 1, 'D020165': 0, 'D009358': 5, 'D030342': 4, 'D008661': 3, 'D000592': 2, 'D009750': 3, 'D008659': 2, 'D028361': 1}
D020178	{'D009784': 1, 'D020178': 0, 'D009422': 2, 'D021081': 1, 'D012893': 2, 'D020920': 1, 'D001523': 3}
D020184	{'D009422': 4, 'D012893': 3, 'D020447': 2, 'D020921': 1, 'D020184': 0, 'D001523': 4}
D020188	{'D009422': 4, 'D012893': 3, 'D020447': 2, 'D020923': 1, 'D020188': 0, 'D001523': 4}
D020189	{'D009422': 3, 'D012893': 2, 'D020920': 2, 'D020919': 1, 'D020189': 0, 'D020447': 1}
D020190	{'D009422': 6, 'D002493': 5, 'D001927': 4, 'D004827': 3, 'D004829': 2, 'D004831': 1, 'D020190': 0, 'D000073376': 2}
D020192	{'D009422': 3, 'D002493': 6, 'D001927': 5, 'D004827': 4, 'D004829': 3, 'D004831': 2, 'D020191': 1, 'D020192': 0, 'D000073376': 3, 'D019636': 2, 'D020271': 1, 'D009358': 3, 'D030342': 2}
D020194	{'D009422': 3, 'D002493': 6, 'D001927': 5, 'D004827': 4, 'D004829': 3, 'D004831': 2, 'D020191': 1, 'D020194': 0, 'D000073376': 3, 'D019636': 2, 'D020271': 1, 'D009358': 3, 'D030342': 2}
D020202	{'D009422': 5, 'D002493': 4, 'D001927': 3, 'D001930': 2, 'D020201': 1, 'D020202': 0, 'D002561': 3, 'D020300': 2, 'D002543': 1, 'D020198': 2, 'D020196': 4, 'D006259': 3, 'D002318': 5, 'D014652': 4, 'D014947': 5}
D020205	{'D009422': 4, 'D020196': 3, 'D006259': 2, 'D012887': 1, 'D020205': 0, 'D014947': 3, 'D050723': 2}
D020207	{'D009422': 3, 'D009461': 5, 'D019954': 4, 'D003244': 3, 'D014474': 2, 'D003128': 1, 'D020207': 0, 'D020196': 2, 'D006259': 1, 'D014947': 3}
D020209	{'D009422': 2, 'D003389': 1, 'D020209': 0, 'D020196': 2, 'D006259': 1, 'D014947': 3}
D020211	{'D009422': 2, 'D001342': 1, 'D020211': 0, 'D020196': 2, 'D013119': 1}
D020215	{'D009422': 4, 'D002493': 5, 'D001927': 4, 'D002561': 3, 'D002340': 2, 'D020212': 1, 'D020215': 0, 'D020214': 2, 'D020196': 3, 'D002318': 4, 'D014652': 3, 'D014947': 4, 'D000783': 2, 'D000094665': 1}
D020217	{'D009422': 3, 'D002493': 4, 'D001927': 3, 'D002561': 2, 'D020214': 1, 'D020217': 0, 'D020196': 2, 'D002318': 4, 'D014652': 3, 'D014947': 3, 'D000783': 2, 'D000094665': 1}
D020221	{'D009422': 3, 'D003389': 2, 'D020209': 1, 'D020221': 0, 'D009901': 1, 'D020196': 3, 'D006259': 2, 'D005128': 2, 'D014947': 4}
D020225	{'D009422': 7, 'D002493': 6, 'D001927': 5, 'D002561': 4, 'D002542': 3, 'D020767': 2, 'D012851': 1, 'D020225': 0, 'D002318': 6, 'D014652': 5, 'D016769': 5, 'D013923': 4}
D020226	{'D009422': 7, 'D002493': 6, 'D001927': 5, 'D002561': 4, 'D002542': 3, 'D020767': 2, 'D012851': 1, 'D020226': 0, 'D002318': 6, 'D014652': 5, 'D016769': 5, 'D013923': 4}
D020227	{'D009422': 7, 'D002493': 6, 'D001927': 5, 'D002561': 4, 'D002542': 3, 'D020767': 2, 'D012851': 1, 'D020227': 0, 'D002318': 6, 'D014652': 5, 'D016769': 5, 'D013923': 4}
D020230	{'D064419': 2, 'D064420': 1, 'D020230': 0}
D020232	{'D009422': 4, 'D002493': 3, 'D001927': 2, 'D003704': 1, 'D020232': 0, 'D001523': 3, 'D019965': 2}
D020235	{'D009422': 3, 'D009461': 2, 'D020233': 1, 'D020235': 0, 'D019954': 3, 'D011596': 2, 'D001072': 1, 'D001520': 4, 'D013568': 4, 'D012816': 3}
D020236	{'D009422': 3, 'D002493': 2, 'D001927': 1, 'D020236': 0, 'D009461': 4, 'D019954': 3, 'D008569': 2, 'D000647': 1, 'D001520': 4, 'D001523': 3, 'D019965': 2, 'D013568': 6, 'D012816': 5}
D020238	{'D009422': 5, 'D009461': 4, 'D019954': 3, 'D010468': 2, 'D000377': 1, 'D020238': 0, 'D001520': 4, 'D013568': 6, 'D012816': 5}
D020241	{'D009422': 4, 'D002493': 4, 'D001927': 5, 'D004660': 4, 'D000069544': 3, 'D018792': 2, 'D004683': 1, 'D020241': 0, 'D002494': 3, 'D020805': 3, 'D004679': 2, 'D000090862': 3, 'D007239': 4, 'D000079426': 4, 'D001102': 3, 'D018354': 2, 'D004671': 2, 'D014777': 4, 'D012327': 4, 'D014036': 3}
D020242	{'D009422': 4, 'D002493': 4, 'D001927': 5, 'D004660': 4, 'D000069544': 3, 'D018792': 2, 'D004683': 1, 'D020242': 0, 'D002494': 3, 'D020805': 3, 'D004679': 2, 'D000090862': 3, 'D007239': 4, 'D000079426': 4, 'D001102': 3, 'D018354': 2, 'D004671': 2, 'D014777': 4, 'D012327': 4, 'D014036': 3}
D020246	{'D002318': 4, 'D014652': 3, 'D016769': 2, 'D013927': 1, 'D020246': 0}
D020249	{'D013812': 2, 'D004358': 1, 'D020249': 0}
D020252	{'D002318': 3, 'D014652': 2, 'D016888': 1, 'D020252': 0, 'D004066': 3, 'D005767': 2, 'D013272': 1}
D020254	{'D009057': 2, 'D014076': 1, 'D020254': 0}
D020255	{'D005128': 1, 'D020255': 0}
D020256	{'D005128': 3, 'D014603': 2, 'D015862': 1, 'D020256': 0, 'D013568': 4, 'D010335': 3, 'D008679': 2, 'D009389': 1}
D020257	{'D002943': 3, 'D002320': 2, 'D016276': 1, 'D020257': 0, 'D013568': 2, 'D020763': 1}
D020258	{'D009422': 1, 'D020258': 0, 'D064419': 2, 'D011041': 1}
D020269	{'D009422': 3, 'D009468': 3, 'D010523': 2, 'D011115': 1, 'D020269': 0, 'D020258': 2, 'D020268': 1, 'D064419': 4, 'D011041': 3, 'D019966': 4, 'D019973': 3, 'D020751': 2}
D020270	{'D009422': 3, 'D009461': 2, 'D012640': 1, 'D020270': 0, 'D020258': 2, 'D020268': 1, 'D013568': 4, 'D012816': 3, 'D064419': 3, 'D011041': 3, 'D019966': 2, 'D019973': 3, 'D020751': 2, 'D013375': 1}
D020271	{'D009358': 2, 'D030342': 1, 'D020271': 0, 'D009422': 2, 'D019636': 1}
D020275	{'D007154': 4, 'D001327': 3, 'D020274': 2, 'D011129': 1, 'D020275': 0, 'D009422': 3, 'D003711': 2, 'D009468': 4, 'D010523': 3, 'D011115': 2, 'D013568': 5, 'D010335': 4, 'D020969': 3, 'D002908': 2, 'D000094025': 1}
D020277	{'D009422': 3, 'D020274': 2, 'D011129': 1, 'D020277': 0, 'D003711': 2, 'D009468': 4, 'D010523': 3, 'D011115': 2, 'D007154': 4, 'D001327': 3, 'D013568': 4, 'D010335': 3, 'D020969': 2, 'D002908': 1}
D020288	{'D009422': 6, 'D002493': 5, 'D001927': 4, 'D001932': 3, 'D002551': 2, 'D016545': 1, 'D020288': 0, 'D009423': 5, 'D016543': 4, 'D009369': 7, 'D009371': 6}
D020293	{'D009422': 2, 'D020274': 1, 'D020293': 0, 'D002493': 3, 'D001927': 2, 'D002561': 1, 'D002318': 3, 'D014652': 2, 'D014657': 1, 'D007154': 3, 'D001327': 2}
D020300	{'D002318': 3, 'D014652': 2, 'D002561': 1, 'D020300': 0, 'D013568': 3, 'D010335': 2, 'D006470': 1, 'D009422': 4, 'D002493': 3, 'D001927': 2}
D020323	{'D009422': 3, 'D009461': 2, 'D020820': 1, 'D020323': 0, 'D013568': 4, 'D012816': 3}
D020324	{'D009422': 5, 'D009461': 4, 'D019954': 3, 'D008569': 2, 'D000647': 1, 'D020324': 0, 'D001520': 4, 'D001523': 3, 'D019965': 2, 'D013568': 6, 'D012816': 5}
D020325	{'D009422': 6, 'D002493': 5, 'D001927': 4, 'D020773': 3, 'D051270': 2, 'D008881': 1, 'D020325': 0}
D020326	{'D009422': 6, 'D002493': 5, 'D001927': 4, 'D020773': 3, 'D051270': 2, 'D008881': 1, 'D020326': 0}
D020329	{'D009422': 3, 'D002493': 2, 'D009069': 1, 'D020329': 0}
D020331	{'D009422': 3, 'D003389': 2, 'D005155': 1, 'D020331': 0, 'D009057': 3, 'D009059': 2, 'D009358': 2, 'D000013': 2, 'D000015': 1, 'D007232': 1, 'D015835': 3, 'D015840': 2, 'D000093922': 1, 'D005128': 4}
D020333	{'D009422': 3, 'D003389': 2, 'D015835': 1, 'D020333': 0, 'D005128': 2}
D020335	{'D009422': 3, 'D009461': 2, 'D010291': 1, 'D020335': 0, 'D013568': 4, 'D012816': 3}
D020338	{'D009422': 3, 'D003389': 2, 'D000160': 1, 'D020338': 0, 'D010038': 4, 'D004427': 3, 'D012181': 2}
D020339	{'D009369': 5, 'D009370': 4, 'D009373': 4, 'D017599': 3, 'D018302': 2, 'D005910': 1, 'D020339': 0, 'D009422': 4, 'D003389': 3, 'D003390': 2, 'D019574': 1, 'D009901': 2, 'D009423': 3, 'D010524': 3, 'D005128': 3, 'D009375': 3, 'D009380': 4, 'D009371': 4}
D020343	{'D009422': 4, 'D002493': 3, 'D001927': 2, 'D019586': 1, 'D020343': 0}
D020361	{'D009422': 2, 'D019636': 1, 'D020361': 0, 'D009369': 2, 'D009371': 2, 'D009423': 1, 'D010257': 1}
D020362	{'D009422': 3, 'D002493': 3, 'D001927': 2, 'D002526': 1, 'D020362': 0, 'D019636': 2, 'D020361': 1, 'D009369': 3, 'D009371': 3, 'D009423': 2, 'D010257': 2}
D020364	{'D009422': 3, 'D019636': 2, 'D020361': 1, 'D020364': 0, 'D009468': 3, 'D010523': 2, 'D011115': 1, 'D009369': 3, 'D009371': 3, 'D009423': 2, 'D010257': 2}
D020371	{'D009422': 3, 'D002493': 4, 'D001927': 3, 'D001928': 3, 'D020739': 2, 'D020279': 1, 'D020371': 0, 'D056784': 2, 'D003711': 2, 'D009358': 3, 'D030342': 2, 'D040181': 1, 'D008661': 3, 'D009750': 5, 'D008659': 4}
D020385	{'D009422': 3, 'D009461': 2, 'D020879': 1, 'D020385': 0, 'D013568': 4, 'D012816': 3}
D020386	{'D009422': 3, 'D009468': 2, 'D010523': 1, 'D020386': 0, 'D009140': 2, 'D009135': 1}
D020388	{'D009422': 5, 'D009468': 4, 'D009135': 3, 'D020966': 2, 'D009136': 1, 'D020388': 0, 'D009140': 4, 'D009358': 3, 'D030342': 2, 'D040181': 1}
D020391	{'D009422': 5, 'D009468': 4, 'D009135': 3, 'D020966': 2, 'D009136': 1, 'D020391': 0, 'D009140': 4, 'D009358': 3, 'D030342': 2}
D020417	{'D009422': 4, 'D003389': 3, 'D015835': 2, 'D009759': 1, 'D020417': 0, 'D005128': 3, 'D009358': 2, 'D007232': 1}
D020421	{'D009422': 2, 'D003389': 1, 'D020421': 0}
D020422	{'D009422': 3, 'D009468': 2, 'D010523': 1, 'D020422': 0}
D020424	{'D009422': 4, 'D009468': 3, 'D010523': 2, 'D020422': 1, 'D020424': 0}
D020425	{'D009422': 4, 'D009468': 3, 'D010523': 2, 'D020422': 1, 'D020425': 0}
D020426	{'D009422': 4, 'D009468': 3, 'D010523': 2, 'D020422': 1, 'D020426': 0}
D020427	{'D009422': 4, 'D009468': 3, 'D010523': 2, 'D020422': 1, 'D020427': 0}
D020428	{'D009422': 4, 'D009468': 3, 'D010523': 2, 'D020422': 1, 'D020428': 0}
D020430	{'D009422': 5, 'D009468': 4, 'D010523': 3, 'D020422': 2, 'D020424': 1, 'D020430': 0, 'D009408': 2, 'D017769': 1, 'D014947': 4, 'D013180': 3, 'D012090': 2}
D020431	{'D009422': 2, 'D003389': 1, 'D020431': 0}
D020432	{'D009422': 2, 'D003389': 1, 'D020432': 0}
D020433	{'D009422': 4, 'D003389': 3, 'D005155': 2, 'D005156': 1, 'D020433': 0, 'D009057': 4, 'D009059': 3}
D020434	{'D009422': 2, 'D003389': 1, 'D020434': 0}
D020435	{'D009422': 2, 'D003389': 1, 'D020435': 0}
D020436	{'D009422': 2, 'D003389': 1, 'D020436': 0}
D020437	{'D009422': 2, 'D003389': 1, 'D020437': 0}
D020447	{'D009422': 2, 'D012893': 1, 'D020447': 0, 'D001523': 2}
D020512	{'D009422': 4, 'D009468': 3, 'D009135': 2, 'D020914': 1, 'D020512': 0, 'D009140': 3}
D020516	{'D009422': 3, 'D009468': 2, 'D010523': 1, 'D020516': 0}
D020518	{'D004066': 2, 'D008107': 1, 'D020518': 0}
D020521	{'D002318': 3, 'D014652': 2, 'D002561': 1, 'D020521': 0, 'D009422': 4, 'D002493': 3, 'D001927': 2}
D020522	{'D009369': 4, 'D009370': 3, 'D008223': 2, 'D008228': 1, 'D020522': 0, 'D006425': 5, 'D008206': 4, 'D008232': 3, 'D007154': 5, 'D007160': 4}
D020526	{'D009422': 6, 'D002493': 5, 'D001927': 4, 'D002561': 3, 'D002545': 2, 'D020520': 1, 'D020526': 0, 'D020521': 2, 'D002318': 5, 'D014652': 4, 'D013568': 5, 'D010335': 4, 'D007511': 3, 'D007238': 2, 'D009336': 3}
D020528	{'D009422': 4, 'D020274': 3, 'D020278': 2, 'D009103': 1, 'D020528': 0, 'D003711': 3, 'D007154': 5, 'D001327': 4, 'D013568': 4, 'D010335': 3, 'D020969': 2, 'D002908': 1}
D020529	{'D009422': 4, 'D020274': 3, 'D020278': 2, 'D009103': 1, 'D020529': 0, 'D003711': 3, 'D007154': 5, 'D001327': 4}
D020728	{'D013514': 5, 'D013519': 4, 'D013520': 3, 'D013521': 2, 'D011468': 1, 'D020728': 0}
D020732	{'D003933': 4, 'D019937': 3, 'D019411': 2, 'D003584': 1, 'D020732': 0, 'D008919': 2, 'D005821': 1}
D020734	{'D009422': 3, 'D002493': 2, 'D001927': 2, 'D001480': 1, 'D020734': 0, 'D009069': 1}
D020752	{'D009422': 1, 'D020752': 0, 'D009358': 4, 'D000013': 3, 'D000015': 2, 'D004476': 1, 'D012868': 2, 'D030342': 3, 'D012873': 2, 'D017437': 4, 'D012871': 3}
D020754	{'D009422': 4, 'D002493': 3, 'D001927': 3, 'D002526': 2, 'D002524': 1, 'D020754': 0, 'D013132': 1, 'D013118': 2, 'D019636': 3, 'D020271': 2, 'D009461': 4, 'D020820': 3, 'D001259': 2, 'D009358': 4, 'D030342': 3}
D020757	{'D009422': 5, 'D009461': 4, 'D012678': 3, 'D014786': 2, 'D001766': 1, 'D020757': 0, 'D005128': 3, 'D013568': 6, 'D012816': 5}
D020759	{'D009422': 5, 'D002493': 4, 'D013118': 3, 'D020758': 2, 'D020760': 1, 'D020759': 0, 'D002318': 4, 'D014652': 3}
D020760	{'D009422': 4, 'D002493': 3, 'D013118': 2, 'D020758': 1, 'D020760': 0, 'D002318': 3, 'D014652': 2}
D020765	{'D002318': 3, 'D014652': 2, 'D002561': 1, 'D020765': 0, 'D009422': 4, 'D002493': 3, 'D001927': 2}
D020766	{'D002318': 4, 'D014652': 3, 'D002561': 2, 'D002542': 1, 'D020766': 0, 'D016769': 3, 'D013923': 2, 'D009422': 5, 'D002493': 4, 'D001927': 3}
D020767	{'D002318': 4, 'D014652': 3, 'D002561': 2, 'D002542': 1, 'D020767': 0, 'D016769': 3, 'D013923': 2, 'D009422': 5, 'D002493': 4, 'D001927': 3}
D020788	{'D009422': 4, 'D002493': 3, 'D001927': 2, 'D007027': 1, 'D020788': 0, 'D005128': 3, 'D015785': 2, 'D012174': 1, 'D009358': 3, 'D000013': 3, 'D000015': 2, 'D000072661': 1, 'D030342': 2}
D020795	{'D009422': 4, 'D009461': 3, 'D012678': 2, 'D014786': 1, 'D020795': 0, 'D005128': 2, 'D013568': 5, 'D012816': 4}
D020802	{'D009422': 3, 'D002493': 2, 'D002494': 1, 'D020802': 0, 'D020819': 1, 'D007239': 3, 'D013492': 2, 'D000038': 1}
D020803	{'D009422': 5, 'D002493': 4, 'D001927': 4, 'D004660': 3, 'D000069544': 2, 'D018792': 1, 'D020803': 0, 'D002494': 3, 'D020805': 2, 'D000090862': 4, 'D007239': 4, 'D014777': 3, 'D004266': 2, 'D006566': 1}
D020804	{'D009422': 5, 'D002493': 4, 'D001927': 4, 'D004660': 3, 'D000069544': 2, 'D018792': 1, 'D020804': 0, 'D002494': 3, 'D020805': 2, 'D000090862': 4, 'D007239': 4, 'D014777': 3, 'D004266': 3, 'D006566': 2, 'D000073618': 1}
D020805	{'D009422': 3, 'D002493': 2, 'D002494': 1, 'D020805': 0, 'D007239': 2, 'D014777': 1}
D020817	{'D001523': 4, 'D065886': 3, 'D002659': 2, 'D000067877': 1, 'D020817': 0}
D020820	{'D013568': 3, 'D012816': 2, 'D009461': 1, 'D020820': 0, 'D009422': 2, 'D002493': 2, 'D009069': 1}
D020821	{'D009422': 3, 'D002493': 2, 'D009069': 1, 'D020821': 0}
D020828	{'D009422': 3, 'D009461': 2, 'D010243': 1, 'D020828': 0, 'D013568': 4, 'D012816': 3}
D020833	{'D009422': 5, 'D002493': 4, 'D001927': 3, 'D001930': 2, 'D000070625': 1, 'D020833': 0, 'D020196': 4, 'D006259': 3, 'D014947': 5}
D020863	{'D009422': 2, 'D009421': 1, 'D020863': 0, 'D009423': 2, 'D016543': 1, 'D009358': 3, 'D000013': 2, 'D009369': 4, 'D009371': 3}
D020878	{'D013514': 1, 'D020878': 0}
D020896	{'D013568': 2, 'D010335': 1, 'D020896': 0}
D020915	{'D009422': 4, 'D009461': 3, 'D019954': 2, 'D008569': 1, 'D020915': 0, 'D001520': 3, 'D013568': 5, 'D012816': 4}
D020918	{'D009422': 2, 'D001342': 1, 'D020918': 0, 'D009468': 2, 'D010523': 1}
D020920	{'D009422': 2, 'D012893': 1, 'D020920': 0, 'D001523': 2}
D020921	{'D009422': 3, 'D012893': 2, 'D020447': 1, 'D020921': 0, 'D001523': 3}
D020922	{'D009422': 3, 'D012893': 2, 'D020447': 1, 'D020922': 0, 'D001523': 3}
D020936	{'D009422': 4, 'D002493': 3, 'D001927': 2, 'D004827': 1, 'D020936': 0, 'D009358': 2, 'D007232': 1}
D020941	{'D009422': 3, 'D020274': 2, 'D009157': 1, 'D020941': 0, 'D009468': 3, 'D020511': 2, 'D007154': 4, 'D001327': 3}
D020961	{'D009422': 3, 'D002493': 3, 'D001927': 2, 'D001480': 2, 'D020734': 1, 'D020961': 0, 'D003704': 1, 'D009069': 2, 'D019636': 2, 'D000080874': 1, 'D001523': 3, 'D019965': 2}
D020968	{'D009422': 4, 'D009468': 3, 'D010523': 2, 'D020516': 1, 'D020968': 0, 'D009443': 1}
D021501	{'D013568': 4, 'D012816': 3, 'D009461': 2, 'D010146': 1, 'D021501': 0}
D021865	{'D007239': 4, 'D010272': 3, 'D011528': 2, 'D003048': 1, 'D021865': 0}
D021921	{'D002318': 4, 'D006331': 3, 'D014694': 2, 'D001024': 1, 'D021921': 0, 'D006349': 3, 'D000082862': 2}
D022124	{'D013568': 2, 'D010335': 1, 'D022124': 0}
D022125	{'D014947': 1, 'D022125': 0}
D022861	{'D005128': 4, 'D015785': 3, 'D000417': 2, 'D016115': 1, 'D022861': 0, 'D006425': 4, 'D006402': 3, 'D001778': 2, 'D025861': 1, 'D010981': 1, 'D001791': 2, 'D006474': 2, 'D009358': 3, 'D030342': 2, 'D008661': 4, 'D000592': 3, 'D012873': 3, 'D017437': 5, 'D012871': 4, 'D010859': 4, 'D017496': 3, 'D009750': 6, 'D008659': 5}
D023241	{'D013812': 3, 'D004358': 2, 'D004359': 1, 'D023241': 0}
D023341	{'D013568': 2, 'D012816': 1, 'D023341': 0}
D023903	{'D002318': 5, 'D006331': 4, 'D017202': 3, 'D003327': 2, 'D023921': 1, 'D023903': 0, 'D014652': 4}
D023921	{'D002318': 4, 'D006331': 3, 'D017202': 2, 'D003327': 1, 'D023921': 0, 'D014652': 3}
D023981	{'D009369': 4, 'D009370': 3, 'D007938': 2, 'D007951': 1, 'D023981': 0, 'D018204': 2, 'D012509': 1}
D024821	{'D009750': 2, 'D008659': 1, 'D044882': 3, 'D006946': 2, 'D007333': 1, 'D024821': 0}
D025242	{'D009140': 4, 'D001847': 4, 'D013122': 3, 'D013166': 2, 'D025241': 1, 'D025242': 0, 'D007592': 3, 'D001168': 2}
D025962	{'D009422': 3, 'D009421': 2, 'D061085': 1, 'D025962': 0, 'D000080344': 1, 'D009358': 4, 'D000013': 3, 'D003389': 4, 'D015835': 3, 'D015840': 2, 'D000093922': 1, 'D005128': 4}
D026681	{'D009750': 6, 'D009748': 5, 'D044342': 4, 'D003677': 3, 'D001361': 2, 'D014804': 1, 'D026681': 0}
D026741	{'D013812': 1, 'D026741': 0, 'D012046': 1}
D026881	{'D006281': 1, 'D026881': 0}
D028226	{'D009358': 3, 'D030342': 2, 'D008661': 1, 'D028226': 0, 'D009750': 3, 'D008659': 2, 'D057165': 2, 'D000686': 1}
D028227	{'D009358': 3, 'D030342': 2, 'D020271': 1, 'D028227': 0, 'D008661': 2, 'D028226': 1, 'D009750': 4, 'D008659': 3, 'D057165': 3, 'D000686': 2, 'D017772': 1, 'D009422': 3, 'D019636': 2, 'D009468': 3, 'D010523': 2}
D028921	{'D009358': 5, 'D030342': 4, 'D008661': 3, 'D000592': 2, 'D009100': 1, 'D028921': 0, 'D002239': 2, 'D009750': 5, 'D008659': 4}
D029424	{'D012140': 3, 'D008171': 2, 'D008173': 1, 'D029424': 0, 'D013568': 4, 'D010335': 3, 'D020969': 2, 'D002908': 1}
D029481	{'D007239': 3, 'D012141': 2, 'D001991': 1, 'D029481': 0, 'D012140': 3, 'D001982': 2, 'D008171': 3, 'D008173': 2, 'D029424': 1, 'D013568': 5, 'D010335': 4, 'D020969': 3, 'D002908': 2}
D029502	{'D006425': 4, 'D006402': 3, 'D000740': 2, 'D000741': 1, 'D029502': 0, 'D001855': 3, 'D000080983': 2, 'D000080984': 1, 'D009358': 2, 'D030342': 1}
D030321	{'D009369': 3, 'D009370': 3, 'D018193': 2, 'D009396': 1, 'D030321': 0, 'D009358': 4, 'D000013': 4, 'D014564': 3, 'D012734': 2, 'D058490': 1, 'D030342': 3, 'D009386': 2, 'D004700': 4, 'D006058': 3, 'D009371': 5, 'D014565': 4, 'D014571': 3, 'D007680': 2, 'D000091642': 4, 'D005261': 5, 'D052776': 4, 'D014570': 4, 'D007674': 3, 'D052801': 4}
D031249	{'D006425': 4, 'D008206': 3, 'D015614': 2, 'D015616': 1, 'D031249': 0}
D031300	{'D005128': 2, 'D012164': 1, 'D031300': 0, 'D002318': 3, 'D014652': 2, 'D014657': 1}
D033461	{'D013568': 2, 'D010335': 1, 'D033461': 0}
D034062	{'D007239': 3, 'D002494': 2, 'D017096': 1, 'D034062': 0, 'D009422': 3, 'D002493': 3, 'D019636': 2, 'D012893': 4, 'D020920': 3, 'D020919': 2, 'D007319': 1}
D034141	{'D006425': 4, 'D006402': 3, 'D001796': 2, 'D007019': 1, 'D034141': 0}
D034161	{'D007239': 1, 'D034161': 0}
D034381	{'D009422': 4, 'D009461': 3, 'D012678': 2, 'D006311': 1, 'D034381': 0, 'D010038': 3, 'D004427': 2, 'D013568': 5, 'D012816': 4}
D034701	{'D009369': 3, 'D009370': 4, 'D018204': 3, 'D009372': 2, 'D008415': 1, 'D034701': 0, 'D009371': 2, 'D012878': 1, 'D017437': 3, 'D012871': 2, 'D007154': 3, 'D000090362': 2}
D034721	{'D009369': 5, 'D009370': 4, 'D018204': 3, 'D009372': 2, 'D008415': 1, 'D034721': 0, 'D007154': 3, 'D000090362': 2}
D034801	{'D009369': 5, 'D009370': 4, 'D018204': 3, 'D009372': 2, 'D008415': 1, 'D034801': 0, 'D007154': 3, 'D000090362': 2}
D036981	{'D009140': 2, 'D005208': 1, 'D036981': 0, 'D005534': 1}
D037061	{'D009140': 2, 'D005534': 1, 'D037061': 0, 'D007592': 1, 'D013568': 4, 'D012816': 3, 'D009461': 2, 'D010146': 1}
D037801	{'D009140': 2, 'D005530': 1, 'D037801': 0}
D038223	{'D014947': 4, 'D020196': 4, 'D006259': 3, 'D016489': 2, 'D001924': 1, 'D038223': 0, 'D014949': 3, 'D009422': 5}
D039141	{'D009140': 4, 'D009135': 3, 'D020966': 2, 'D009136': 1, 'D039141': 0, 'D009358': 3, 'D030342': 2, 'D009422': 5, 'D009468': 4}
D040701	{'D001523': 3, 'D000068099': 2, 'D040921': 1, 'D040701': 0}
D041441	{'D005128': 3, 'D012164': 2, 'D012162': 1, 'D041441': 0}
D041781	{'D013568': 4, 'D010335': 3, 'D006932': 2, 'D007565': 1, 'D041781': 0, 'D012816': 3, 'D012877': 2}
D041881	{'D004066': 4, 'D001660': 3, 'D005705': 2, 'D002764': 1, 'D041881': 0}
D041882	{'D004066': 5, 'D001660': 4, 'D005705': 3, 'D002764': 2, 'D041881': 1, 'D041882': 0}
D043183	{'D004066': 5, 'D005767': 4, 'D007410': 3, 'D003108': 2, 'D003109': 1, 'D043183': 0}
D044162	{'D006730': 3, 'D006728': 2, 'D036361': 1, 'D044162': 0, 'D000602': 3, 'D010455': 2, 'D036341': 1, 'D011506': 2, 'D001685': 2}
D044342	{'D009750': 2, 'D009748': 1, 'D044342': 0}
D044483	{'D004066': 3, 'D005767': 2, 'D007410': 1, 'D044483': 0}
D044542	{'D009140': 3, 'D009139': 2, 'D019465': 1, 'D044542': 0, 'D002318': 3, 'D018376': 2, 'D006330': 1, 'D006331': 2, 'D006349': 2, 'D011666': 1, 'D009358': 3, 'D000013': 2, 'D000015': 1, 'D017437': 6, 'D012871': 5, 'D010859': 4, 'D017495': 3, 'D008548': 2, 'D007911': 1}
